id,date,region,transportation_type,value
2827,2020-03-31,Alberta,Transit stations,-70.0
2828,2020-03-31,Alberta,Workplace,-53.0
2829,2020-03-31,Alberta,Residential,23.0
2830,2020-04-01,Alberta,Retail & recreation,-47.0
2831,2020-04-01,Alberta,Grocery & pharmacy,-13.0
2832,2020-04-01,Alberta,Parks,-49.0
2833,2020-04-01,Alberta,Transit stations,-71.0
2834,2020-04-01,Alberta,Workplace,-53.0
2835,2020-04-01,Alberta,Residential,23.0
2836,2020-04-02,Alberta,Retail & recreation,-49.0
2837,2020-04-02,Alberta,Grocery & pharmacy,-15.0
2838,2020-04-02,Alberta,Parks,-48.0
2839,2020-04-02,Alberta,Transit stations,-72.0
2840,2020-04-02,Alberta,Workplace,-53.0
2841,2020-04-02,Alberta,Residential,24.0
2842,2020-04-03,Alberta,Retail & recreation,-51.0
2843,2020-04-03,Alberta,Grocery & pharmacy,-16.0
2844,2020-04-03,Alberta,Parks,-49.0
2845,2020-04-03,Alberta,Transit stations,-71.0
2846,2020-04-03,Alberta,Workplace,-52.0
2847,2020-04-03,Alberta,Residential,25.0
2848,2020-04-04,Alberta,Retail & recreation,-53.0
2849,2020-04-04,Alberta,Grocery & pharmacy,-20.0
2850,2020-04-04,Alberta,Parks,-31.0
2851,2020-04-04,Alberta,Transit stations,-63.0
2852,2020-04-04,Alberta,Workplace,-42.0
2853,2020-04-04,Alberta,Residential,16.0
2854,2020-04-05,Alberta,Retail & recreation,-57.0
2855,2020-04-05,Alberta,Grocery & pharmacy,-33.0
2856,2020-04-05,Alberta,Parks,-51.0
2857,2020-04-05,Alberta,Transit stations,-69.0
2858,2020-04-05,Alberta,Workplace,-43.0
2859,2020-04-05,Alberta,Residential,14.0
2860,2020-04-06,Alberta,Retail & recreation,-47.0
2861,2020-04-06,Alberta,Grocery & pharmacy,-17.0
2862,2020-04-06,Alberta,Parks,-26.0
2863,2020-04-06,Alberta,Transit stations,-69.0
2864,2020-04-06,Alberta,Workplace,-52.0
2865,2020-04-06,Alberta,Residential,21.0
2866,2020-04-07,Alberta,Retail & recreation,-48.0
2867,2020-04-07,Alberta,Grocery & pharmacy,-15.0
2868,2020-04-07,Alberta,Parks,-36.0
2869,2020-04-07,Alberta,Transit stations,-70.0
2870,2020-04-07,Alberta,Workplace,-53.0
2871,2020-04-07,Alberta,Residential,23.0
2872,2020-04-08,Alberta,Retail & recreation,-45.0
2873,2020-04-08,Alberta,Grocery & pharmacy,-8.0
2874,2020-04-08,Alberta,Parks,-23.0
2875,2020-04-08,Alberta,Transit stations,-69.0
2876,2020-04-08,Alberta,Workplace,-53.0
2877,2020-04-08,Alberta,Residential,22.0
2878,2020-04-09,Alberta,Retail & recreation,-36.0
2879,2020-04-09,Alberta,Grocery & pharmacy,9.0
2880,2020-04-09,Alberta,Parks,-10.0
2881,2020-04-09,Alberta,Transit stations,-67.0
2882,2020-04-09,Alberta,Workplace,-54.0
2883,2020-04-09,Alberta,Residential,21.0
2884,2020-04-10,Alberta,Retail & recreation,-57.0
2885,2020-04-10,Alberta,Grocery & pharmacy,-17.0
2886,2020-04-10,Alberta,Parks,-37.0
2887,2020-04-10,Alberta,Transit stations,-77.0
2888,2020-04-10,Alberta,Workplace,-78.0
2889,2020-04-10,Alberta,Residential,32.0
2890,2020-04-11,Alberta,Retail & recreation,-52.0
2891,2020-04-11,Alberta,Grocery & pharmacy,-13.0
2892,2020-04-11,Alberta,Parks,-44.0
2893,2020-04-11,Alberta,Transit stations,-64.0
2894,2020-04-11,Alberta,Workplace,-45.0
2895,2020-04-11,Alberta,Residential,16.0
2896,2020-02-15,British Columbia,Retail & recreation,1.0
2897,2020-02-15,British Columbia,Grocery & pharmacy,0.0
2898,2020-02-15,British Columbia,Parks,-4.0
2899,2020-02-15,British Columbia,Transit stations,2.0
2900,2020-02-15,British Columbia,Workplace,-4.0
2901,2020-02-15,British Columbia,Residential,0.0
2902,2020-02-16,British Columbia,Retail & recreation,12.0
2903,2020-02-16,British Columbia,Grocery & pharmacy,2.0
2904,2020-02-16,British Columbia,Parks,41.0
2905,2020-02-16,British Columbia,Transit stations,10.0
2906,2020-02-16,British Columbia,Workplace,-2.0
2907,2020-02-16,British Columbia,Residential,-2.0
2908,2020-02-17,British Columbia,Retail & recreation,5.0
2909,2020-02-17,British Columbia,Grocery & pharmacy,9.0
2910,2020-02-17,British Columbia,Parks,114.0
2911,2020-02-17,British Columbia,Transit stations,-21.0
2912,2020-02-17,British Columbia,Workplace,-67.0
2913,2020-02-17,British Columbia,Residential,12.0
2914,2020-02-18,British Columbia,Retail & recreation,6.0
2915,2020-02-18,British Columbia,Grocery & pharmacy,8.0
2916,2020-02-18,British Columbia,Parks,60.0
2917,2020-02-18,British Columbia,Transit stations,1.0
2918,2020-02-18,British Columbia,Workplace,1.0
2919,2020-02-18,British Columbia,Residential,0.0
2920,2020-02-19,British Columbia,Retail & recreation,6.0
2921,2020-02-19,British Columbia,Grocery & pharmacy,6.0
2922,2020-02-19,British Columbia,Parks,54.0
2923,2020-02-19,British Columbia,Transit stations,5.0
2924,2020-02-19,British Columbia,Workplace,0.0
2925,2020-02-19,British Columbia,Residential,0.0
2926,2020-02-20,British Columbia,Retail & recreation,6.0
2927,2020-02-20,British Columbia,Grocery & pharmacy,8.0
2928,2020-02-20,British Columbia,Parks,56.0
2929,2020-02-20,British Columbia,Transit stations,0.0
2930,2020-02-20,British Columbia,Workplace,0.0
2931,2020-02-20,British Columbia,Residential,0.0
2932,2020-02-21,British Columbia,Retail & recreation,6.0
2933,2020-02-21,British Columbia,Grocery & pharmacy,3.0
2934,2020-02-21,British Columbia,Parks,44.0
2935,2020-02-21,British Columbia,Transit stations,3.0
2936,2020-02-21,British Columbia,Workplace,1.0
2937,2020-02-21,British Columbia,Residential,-1.0
2938,2020-02-22,British Columbia,Retail & recreation,5.0
2939,2020-02-22,British Columbia,Grocery & pharmacy,3.0
2940,2020-02-22,British Columbia,Parks,21.0
2941,2020-02-22,British Columbia,Transit stations,4.0
2942,2020-02-22,British Columbia,Workplace,2.0
2943,2020-02-22,British Columbia,Residential,0.0
2944,2020-02-23,British Columbia,Retail & recreation,3.0
2945,2020-02-23,British Columbia,Grocery & pharmacy,0.0
2946,2020-02-23,British Columbia,Parks,-2.0
2947,2020-02-23,British Columbia,Transit stations,1.0
2948,2020-02-23,British Columbia,Workplace,0.0
2949,2020-02-23,British Columbia,Residential,0.0
2950,2020-02-24,British Columbia,Retail & recreation,1.0
2951,2020-02-24,British Columbia,Grocery & pharmacy,4.0
2952,2020-02-24,British Columbia,Parks,22.0
